dimensions,number_of_walks,walk_length,window_size,duration,f1_binary_lr,f1_macro_lr,f1_binary_xgb,f1_macro_xgb,duration_sd,f1_binary_lr_sd,f1_macro_lr_sd,f1_binary_xgb_sd,f1_macro_xgb_sd
32,1,2,2,0.21325387954711914,0.11592718070613457,0.43301298698778423,0.0,0.48596235982539965,0.009627070054188504,0.01491309099178318,0.014964310238425243,0.0,0.0007925864512489235
32,1,4,2,0.29329328536987304,0.12843355203523127,0.45355110910300045,0.0380355276907001,0.505355315118026,0.03872884446094886,0.015607873648008707,0.007197608465164549,0.04942694419759911,0.02489333263223463
32,1,8,2,0.38454065322875974,0.17684724641847657,0.4998470504982995,0.28830518396307264,0.6321322830371152,0.0010119692876786738,0.030116675559301472,0.017753827358521417,0.14000247331688911,0.07131062668019528
32,1,16,2,0.5826791763305664,0.17405478266206212,0.5074891881104209,0.4788120678818354,0.7296428453328303,0.0033930551609979128,0.0043849541570007726,0.009192720295702533,0.03561174980728798,0.018250479681518304
32,1,32,2,1.032565975189209,0.16958618858288305,0.4908849001635966,0.43360066833751043,0.7067701949632126,0.032643622278729315,0.02176725025247329,0.020062016695465156,0.11743717054707113,0.060399657458860334
32,4,2,2,0.42014222145080565,0.14961170783361005,0.47063538518500614,0.10204301075268818,0.538016636248139,0.04033795623003004,0.025546955383491176,0.02217786261247888,0.10231475199094314,0.0523321327881398
32,4,4,2,0.6200831890106201,0.16329790130031768,0.48418122917855017,0.3049625812783707,0.6405510691729486,0.036001981423901375,0.015601714100237606,0.01700194520884708,0.06735521291628173,0.0340576446233888
32,4,8,2,1.102273988723755,0.16895489296752766,0.4954795082600338,0.4022637645230713,0.6905268138525569,0.047928497099496106,0.023569227205020474,0.014823162569628765,0.06073074461065473,0.03066813382444842
32,4,16,2,1.919914674758911,0.15226172924055048,0.4740649752510335,0.41404508770362425,0.6967073078683469,0.036234665449365884,0.018288416641360977,0.013514032496415106,0.09660647234094896,0.04950394697522171
32,4,32,2,3.569508981704712,0.14035337956172714,0.45899783062212907,0.35660111939181705,0.6665357877012947,0.14223756144811034,0.021623933273018536,0.01607505926768719,0.07742688660959653,0.039223178611211454
32,8,2,2,0.7066173553466797,0.15507370258197728,0.46622113733905274,0.24272037260652063,0.6095642379477242,0.03764783311170064,0.018114530888748242,0.020093573607734963,0.04788175773513026,0.02439475112548717
32,8,4,2,1.2118899822235107,0.17384105072214276,0.4955790376999369,0.40375921375921375,0.6916693633683639,0.046308123360859293,0.01864395245784395,0.015366454371968225,0.08640459572023505,0.044124412049385775
32,8,8,2,2.1308477878570558,0.15189246929075134,0.4764478616344519,0.3853968253968254,0.6816095838313803,0.0366358497441813,0.012746210120698485,0.014148119531940019,0.1092515594863019,0.056287803654934535
32,8,16,2,3.8276135444641115,0.15116122338639446,0.47436579169394266,0.4258404746209624,0.7019035077787232,0.15429174182100536,0.02284186333239261,0.014600083771828013,0.12750966292023938,0.06604925408011962
32,8,32,2,6.653910684585571,0.153409237349938,0.462518493058131,0.36941269684530276,0.6731330324323508,0.04922286949674829,0.0075291871290039175,0.014644504083031305,0.08753672034950123,0.044930887346297604
32,16,2,2,1.2791762828826905,0.1750684805321087,0.48872266004823184,0.34885444885444883,0.6631638166627782,0.07168007159816113,0.030942227128319774,0.024159099662799215,0.06028886384342112,0.03060554041666159
32,16,4,2,2.2169092178344725,0.15875807147039694,0.4787211459320394,0.30062328150023443,0.6376925928280789,0.04950462217229643,0.024242844902142457,0.024875456753773555,0.07977820445284328,0.040640468825009234
32,16,8,2,3.8826918601989746,0.15474088318366516,0.4718810680043763,0.4055984555984556,0.69229226764154,0.11585351115739033,0.018798006055130767,0.020046994678214667,0.10038506087967881,0.05169358630786228
